PRODUCT_CODE,ATC,duration_of_box
038943585,V03AN01,
038943597,V03AN01,
038943609,V03AN01,
038944017,V03AN01,
038944029,V03AN01,
038944031,V03AN01,
038944043,V03AN01,
038944056,V03AN01,
038944068,V03AN01,
038944070,V03AN01,
038944082,V03AN01,
038944106,V03AN01,
038944118,V03AN01,
038944120,V03AN01,
038944132,V03AN01,
038944144,V03AN01,
038944157,V03AN01,
038944169,V03AN01,
038944171,V03AN01,
038944183,V03AN01,
038944195,V03AN01,
038944207,V03AN01,
038944219,V03AN01,
038944221,V03AN01,
038944233,V03AN01,
038944245,V03AN01,
038944258,V03AN01,
038944260,V03AN01,
038944272,V03AN01,
038944296,V03AN01,
038944308,V03AN01,
038944310,V03AN01,
038944322,V03AN01,
038944334,V03AN01,
038944346,V03AN01,
038944359,V03AN01,
038944361,V03AN01,
038944373,V03AN01,
038944385,V03AN01,
038944397,V03AN01,
038944409,V03AN01,
038944411,V03AN01,
038944423,V03AN01,
038944435,V03AN01,
038907325,V03AN01,
038907337,V03AN01,
038907349,V03AN01,
038908012,V03AN01,
038908024,V03AN01,
038908036,V03AN01,
038908048,V03AN01,
038908051,V03AN01,
038908063,V03AN01,
038908075,V03AN01,
038908087,V03AN01,
038908099,V03AN01,
038908101,V03AN01,
038908113,V03AN01,
038908125,V03AN01,
038908149,V03AN01,
038908152,V03AN01,
038908164,V03AN01,
038908176,V03AN01,
038908188,V03AN01,
038908190,V03AN01,
038908202,V03AN01,
038908226,V03AN01,
038908238,V03AN01,
038908240,V03AN01,
038908253,V03AN01,
038908265,V03AN01,
038908277,V03AN01,
038908289,V03AN01,
038908291,V03AN01,
038908303,V03AN01,
038908315,V03AN01,
038909127,C07AG02,37.5
038909317,C07AG02,37.5
038910042,C09BA06,1
038917011,C01EB18,1.5
038917035,C01EB18,1.5
038917050,C01EB18,1.5
038918013,D05AX02,2
038919015,N03AX18,.3
038919054,N03AX18,.3
038919078,N03AX18,.3
038919080,N03AX18,.3
038919116,N03AX18,.3
038919167,N03AX18,.3
038920017,N01BB09,1
038920029,N01BB09,1
038920031,N01BB09,1
038920056,N01BB09,1
038920070,N01BB09,1
038922011,A16AX07,.7
038922023,A16AX07,.7
038923431,A10AB01,40
038924039,L02BG03,1
038926034,S01EE05,0
038927101,N05CF02,10
038929042,J01FA10,.3
038930044,N06AB05,20
038931046,N06AB05,20
038932048,N06AB05,20
038933014,A08AB01,.36
038933038,A08AB01,.36
038933089,A08AB01,.36
038935019,N03AB02,.3
038936011,L04AC05,.54
038936035,L04AC05,.54
038936047,L04AC05,.54
038937013,L04AC07,20
038937025,L04AC07,20
038937037,L04AC07,20
038937049,L04AC07,20
038937052,L04AC07,20
038937064,L04AC07,20
038940019,J01GB03,.24
038940033,J01GB03,.24
038940058,J01GB03,.24
038941023,V03AN01,
038941035,V03AN01,
038941047,V03AN01,
038941050,V03AN01,
038941062,V03AN01,
038941074,V03AN01,
038941086,V03AN01,
038941098,V03AN01,
038941100,V03AN01,
038941112,V03AN01,
038941124,V03AN01,
038941136,V03AN01,
038941148,V03AN01,
038941151,V03AN01,
038941163,V03AN01,
038941175,V03AN01,
038941187,V03AN01,
038941199,V03AN01,
038941201,V03AN01,
038941213,V03AN01,
038941225,V03AN01,
038941237,V03AN01,
038941249,V03AN01,
038941252,V03AN01,
038941264,V03AN01,
038941276,V03AN01,
038941288,V03AN01,
038941290,V03AN01,
038941302,V03AN01,
038941314,V03AN01,
038941326,V03AN01,
038941338,V03AN01,
038941340,V03AN01,
038941353,V03AN01,
038941365,V03AN01,
038941377,V03AN01,
038941389,V03AN01,
038941391,V03AN01,
038941403,V03AN01,
038941415,V03AN01,
038941427,V03AN01,
038941439,V03AN01,
038941441,V03AN01,
038941454,V03AN01,
038941466,V03AN01,
038941478,V03AN01,
038942013,D06BB03,1
038942025,D06BB03,1
038943015,V03AN01,
038943027,V03AN01,
038943039,V03AN01,
038943041,V03AN01,
038943054,V03AN01,
038943066,V03AN01,
038943078,V03AN01,
038943080,V03AN01,
038943092,V03AN01,
038943104,V03AN01,
038943116,V03AN01,
038943128,V03AN01,
038943130,V03AN01,
038943142,V03AN01,
038943155,V03AN01,
038943167,V03AN01,
038943179,V03AN01,
038943181,V03AN01,
038943193,V03AN01,
038943205,V03AN01,
038943217,V03AN01,
038943229,V03AN01,
038943231,V03AN01,
038943243,V03AN01,
038943256,V03AN01,
038943268,V03AN01,
038943270,V03AN01,
038943282,V03AN01,
038943294,V03AN01,
038943306,V03AN01,
038943318,V03AN01,
038943320,V03AN01,
038943332,V03AN01,
038943344,V03AN01,
038943357,V03AN01,
038943369,V03AN01,
038943371,V03AN01,
038943383,V03AN01,
038943395,V03AN01,
038943407,V03AN01,
038943419,V03AN01,
038943421,V03AN01,
038963082,V03AN01,
038963094,V03AN01,
038963106,V03AN01,
038965024,A02BC01,20
038965277,A02BC01,20
038971014,L01BC05,.25
038971053,L01BC05,.25
038974073,N03AX11,.3
038974174,N03AX11,.3
038974287,N03AX11,.3
038974390,N03AX11,.3
038979011,V09IX01,1
038983021,C09DB02,1
038983161,C09DB02,1
038983247,C09DB02,1
038986016,H02AB07,10
038986067,H02AB07,10
038986117,H02AB07,10
038987018,A03AA04,.3
038988010,N05BB01,75
038988022,N05BB01,75
038989012,M03BX02,12
038989036,M03BX02,12
038990014,G01AF04,.1
039016011,S01EA05,0
039017013,V03AN01,
039017037,V03AN01,
039017049,V03AN01,
039017052,V03AN01,
039017064,V03AN01,
039017088,V03AN01,
039017090,V03AN01,
039017102,V03AN01,
039017114,V03AN01,
039017126,V03AN01,
039017138,V03AN01,
039017140,V03AN01,
039017153,V03AN01,
039017165,V03AN01,
039017177,V03AN01,
039017189,V03AN01,
039017191,V03AN01,
039017203,V03AN01,
039017215,V03AN01,
039017227,V03AN01,
039017239,V03AN01,
039017241,V03AN01,
039017254,V03AN01,
039017266,V03AN01,
039017278,V03AN01,
039017280,V03AN01,
039017292,V03AN01,
039017304,V03AN01,
039017316,V03AN01,
039017328,V03AN01,
039017330,V03AN01,
039017342,V03AN01,
039017355,V03AN01,
039017367,V03AN01,
039017379,V03AN01,
039017381,V03AN01,
039017393,V03AN01,
039017405,V03AN01,
039017417,V03AN01,
039017429,V03AN01,
039017431,V03AN01,
039017443,V03AN01,
039017456,V03AN01,
039017468,V03AN01,
039017470,V03AN01,
039017482,V03AN01,
039017494,V03AN01,
039017506,V03AN01,
039017518,V03AN01,
039017595,V03AN01,
039017607,V03AN01,
039017621,V03AN01,
039018027,V03AN01,
038991016,S01AA12,.3
038991028,S01AA12,.3
038992018,A01AA01,1.1
038993010,G03AA09,1
038995268,C07AG02,37.5
038995611,C07AG02,37.5
038996017,L01BC07,100
038998035,M03AC09,1
038998062,M03AC09,1
039000017,L01DB03,6.5
039000056,L01DB03,6.5
039001033,C09XA52,
039001437,C09XA52,
039001639,C09XA52,
039002011,B02BX04,30
039002023,B02BX04,30
039002050,B02BX04,30
039002074,B02BX04,30
039003013,C09BA03,1
039014206,N02AB03,1.2
039015134,A02BC02,40
038944450,V03AN01,
038944462,V03AN01,
038944474,V03AN01,
038946012,C09DB02,1
038946075,C09DB02,1
038946137,C09DB02,1
038947026,C09DB02,1
038947139,C09DB02,1
038947242,C09DB02,1
038950010,G03AA12,1
038950022,G03AA12,1
038951012,M02AA15,2
038951024,M02AA15,2
038951048,M02AA15,2
038953016,N07BA01,30
038953028,N07BA01,30
038955023,M01AE01,1.2
038956025,M01AE01,1.2
038957015,M02AA15,3.5
038958017,M01AE01,1.2
038959060,L02BB03,50
038959247,L02BB03,50
038960011,V03AN01,
038960023,V03AN01,
038960047,V03AN01,
038960050,V03AN01,
038960062,V03AN01,
038960074,V03AN01,
038960086,V03AN01,
038960098,V03AN01,
038960100,V03AN01,
038961013,V03AN01,
038961025,V03AN01,
038961037,V03AN01,
038961049,V03AN01,
038961052,V03AN01,
038961064,V03AN01,
038961076,V03AN01,
038961088,V03AN01,
038961090,V03AN01,
038961102,V03AN01,
038961114,V03AN01,
038961126,V03AN01,
038961138,V03AN01,
038961140,V03AN01,
038961153,V03AN01,
038961165,V03AN01,
038961177,V03AN01,
038961189,V03AN01,
038961191,V03AN01,
038961203,V03AN01,
038962015,V03AN01,
038962027,V03AN01,
038962039,V03AN01,
038962041,V03AN01,
038962054,V03AN01,
038962066,V03AN01,
038962078,V03AN01,
038962092,V03AN01,
038962104,V03AN01,
038962116,V03AN01,
038962128,V03AN01,
038962130,V03AN01,
038962142,V03AN01,
038962155,V03AN01,
038962167,V03AN01,
038962179,V03AN01,
038962181,V03AN01,
038962193,V03AN01,
038962205,V03AN01,
038963017,V03AN01,
038963029,V03AN01,
038963031,V03AN01,
038963043,V03AN01,
038963056,V03AN01,
038963068,V03AN01,
039106277,V03AN01,
039106289,V03AN01,
039107139,J05AB11,3
039107180,J05AB11,3
039109018,V03AN01,
039109044,V03AN01,
039109057,V03AN01,
039110010,V03AN01,
039110022,V03AN01,
039110034,V03AN01,
039110046,V03AN01,
039110059,V03AN01,
039110061,V03AN01,
039110073,V03AN01,
039110085,V03AN01,
039110097,V03AN01,
039110109,V03AN01,
039110111,V03AN01,
039110123,V03AN01,
039110135,V03AN01,
039110147,V03AN01,
039110150,V03AN01,
039110162,V03AN01,
039110174,V03AN01,
039110186,V03AN01,
039110198,V03AN01,
039110200,V03AN01,
039110212,V03AN01,
039110224,V03AN01,
039110236,V03AN01,
039110248,V03AN01,
039110251,V03AN01,
039110263,V03AN01,
039110275,V03AN01,
039110287,V03AN01,
039110299,V03AN01,
039110301,V03AN01,
039110313,V03AN01,
039110325,V03AN01,
039110337,V03AN01,
039110349,V03AN01,
039110364,V03AN01,
039110376,V03AN01,
039110388,V03AN01,
039110390,V03AN01,
039110402,V03AN01,
039110414,V03AN01,
039110426,V03AN01,
039110440,V03AN01,
039110453,V03AN01,
039110465,V03AN01,
039110477,V03AN01,
039110489,V03AN01,
039110491,V03AN01,
039110503,V03AN01,
039110515,V03AN01,
039110527,V03AN01,
039018039,V03AN01,
039018041,V03AN01,
039018054,V03AN01,
039018066,V03AN01,
039018078,V03AN01,
039018080,V03AN01,
039018092,V03AN01,
039018104,V03AN01,
039018116,V03AN01,
039018128,V03AN01,
039018130,V03AN01,
039018142,V03AN01,
039018155,V03AN01,
039018167,V03AN01,
039018179,V03AN01,
039018181,V03AN01,
039018193,V03AN01,
039018205,V03AN01,
039018217,V03AN01,
039018231,V03AN01,
039018243,V03AN01,
039019017,V03AN01,
039019029,V03AN01,
039019031,V03AN01,
039019043,V03AN01,
039019056,V03AN01,
039019068,V03AN01,
039020072,A10BB09,60
039021074,R03AK04,3
039033016,C09DA01,1
039033028,C09DA01,1
039034018,N05AH03,10
039034071,N05AH03,10
039034196,N05AH03,10
039038070,A10BB09,60
039039019,J01FA10,.3
039040011,L01XA03,10.9
039041025,G04BX14,30
039041037,G04BX14,30
039041049,G04BX14,30
039044045,A10BA02,2
039044072,A10BA02,2
039044223,A10BA02,2
039044235,A10BA02,2
039044437,A10BA02,2
039045265,N06AX16,.1
039046038,A10BA02,2
039046065,A10BA02,2
039046216,A10BA02,2
039046228,A10BA02,2
039046418,A10BA02,2
039050012,S01EE01,0
039052028,M03AC09,1
039053020,A04AA02,3
039054010,L01XA01,6.5
039054034,L01XA01,6.5
039054061,L01XA01,6.5
039055025,B01AC22,10
039057017,J01CR05,14
039057029,J01CR05,14
039057031,J01CR05,14
039058019,V03AN01,
039058021,V03AN01,
039058033,V03AN01,
039058045,V03AN01,
039058058,V03AN01,
039058060,V03AN01,
039058072,V03AN01,
039060076,M04AA01,.4
039060393,M04AA01,.4
039061027,A02BC02,40
039062221,J01DD04,2
039062322,J01DD04,2
039062334,J01DD04,2
039062359,J01DD04,2
039063019,M03AX01,1
039064011,R01AB06,1
039066030,A10BA02,2
039066067,A10BA02,2
039066218,A10BA02,2
039066360,A10BA02,2
039066410,A10BA02,2
039067018,A13A,
039069012,J01FA10,.3
039070038,D11AX10,1
039072018,B02BD04,350
039072020,B02BD04,350
039072032,B02BD04,350
039073022,B05AA01,20
039073034,B05AA01,20
039074012,J01MA12,.5
039076029,C09DA01,1
039076183,C09DA01,1
039077211,C09CA01,50
039094014,L02BG03,1
039098013,S01EA05,0
039100019,H01CB02,.7
039100045,H01CB02,.7
039101047,H01CB02,.7
039103015,V03AN01,
039103027,V03AN01,
039103039,V03AN01,
039103041,V03AN01,
039103054,V03AN01,
039103066,V03AN01,
039103078,V03AN01,
039103080,V03AN01,
039103092,V03AN01,
039103104,V03AN01,
039103116,V03AN01,
039103128,V03AN01,
039103130,V03AN01,
039103142,V03AN01,
039103155,V03AN01,
039103167,V03AN01,
039103179,V03AN01,
039103181,V03AN01,
039104031,J07AL52,1
039104043,J07AL52,1
039105010,D06BB03,1
039105022,D06BB03,1
039106012,V03AN01,
039106024,V03AN01,
039106036,V03AN01,
039106048,V03AN01,
039106051,V03AN01,
039106063,V03AN01,
039106075,V03AN01,
039106087,V03AN01,
039106099,V03AN01,
039106101,V03AN01,
039106113,V03AN01,
039106125,V03AN01,
039106137,V03AN01,
039106149,V03AN01,
039106152,V03AN01,
039106164,V03AN01,
039106176,V03AN01,
039106188,V03AN01,
039106190,V03AN01,
039106202,V03AN01,
039106214,V03AN01,
039106226,V03AN01,
039106238,V03AN01,
039106240,V03AN01,
039106253,V03AN01,
039106265,V03AN01,
039147020,L02BG03,1
039148073,M01AE53,.15
039149075,J05AB11,3
039149125,J05AB11,3
039150014,V03AN01,
039150026,V03AN01,
039150040,V03AN01,
039150053,V03AN01,
039150065,V03AN01,
039150077,V03AN01,
039150089,V03AN01,
039150091,V03AN01,
039150103,V03AN01,
039150115,V03AN01,
039150127,V03AN01,
039150139,V03AN01,
039150141,V03AN01,
039150154,V03AN01,
039150166,V03AN01,
039150178,V03AN01,
039150180,V03AN01,
039150192,V03AN01,
039150204,V03AN01,
039150216,V03AN01,
039150228,V03AN01,
039150230,V03AN01,
039150242,V03AN01,
039150255,V03AN01,
039150267,V03AN01,
039150279,V03AN01,
039150281,V03AN01,
039150293,V03AN01,
039150305,V03AN01,
039150317,V03AN01,
039150329,V03AN01,
039150331,V03AN01,
039150343,V03AN01,
039150356,V03AN01,
039150368,V03AN01,
039150370,V03AN01,
039150382,V03AN01,
039150394,V03AN01,
039150406,V03AN01,
039150418,V03AN01,
039150420,V03AN01,
039150432,V03AN01,
039150444,V03AN01,
039150457,V03AN01,
039153022,L01BA01,30
039153123,L01BA01,30
039153224,L01BA01,30
039153325,L01BA01,30
039153426,L01BA01,30
039154176,C09DA01,1
039154327,C09DA01,1
039110539,V03AN01,
039110541,V03AN01,
039110566,V03AN01,
039110578,V03AN01,
039110580,V03AN01,
039110592,V03AN01,
039111048,R06AE07,10
039112014,L01BC05,.25
039112040,L01BC05,.25
039112077,L01BC05,.25
039114018,A02BC02,40
039114057,A02BC02,40
039115163,A02BC02,40
039117015,S01EE01,0
039118017,S01EE01,0
039119019,S01EE01,0
039120011,N05CD08,15
039120023,N05CD08,15
039120047,N05CD08,15
039121013,M01AX05,1.5
039122027,C09DA01,1
039122039,C09DA01,1
039123017,J01FA10,.3
039124021,L02BG04,2.5
039125012,L03AA02,.35
039127028,A02BC02,40
039127168,A02BC02,40
039129109,N05AX08,5
039129150,N05AX08,5
039129200,N05AX08,5
039129251,N05AX08,5
039130024,J01AA02,.1
039131014,V03AN01,
039131026,V03AN01,
039131038,V03AN01,
039131040,V03AN01,
039131053,V03AN01,
039131065,V03AN01,
039131077,V03AN01,
039131089,V03AN01,
039131091,V03AN01,
039132016,V03AN01,
039132028,V03AN01,
039132030,V03AN01,
039132042,V03AN01,
039132055,V03AN01,
039132067,V03AN01,
039132079,V03AN01,
039132081,V03AN01,
039132105,V03AN01,
039132117,V03AN01,
039132129,V03AN01,
039132131,V03AN01,
039132143,V03AN01,
039132156,V03AN01,
039132168,V03AN01,
039132170,V03AN01,
039132182,V03AN01,
039132194,V03AN01,
039132206,V03AN01,
039132218,V03AN01,
039132220,V03AN01,
039132232,V03AN01,
039132244,V03AN01,
039132257,V03AN01,
039132269,V03AN01,
039132271,V03AN01,
039132283,V03AN01,
039132295,V03AN01,
039132307,V03AN01,
039132319,V03AN01,
039132321,V03AN01,
039132333,V03AN01,
039132345,V03AN01,
039132358,V03AN01,
039132360,V03AN01,
039132372,V03AN01,
039132384,V03AN01,
039133018,V03AN01,
039133020,V03AN01,
039133032,V03AN01,
039133044,V03AN01,
039133057,V03AN01,
039133069,V03AN01,
039133071,V03AN01,
039133083,V03AN01,
039133095,V03AN01,
039133107,V03AN01,
039133121,V03AN01,
039133133,V03AN01,
039133145,V03AN01,
039133158,V03AN01,
039133160,V03AN01,
039133172,V03AN01,
039133184,V03AN01,
039133196,V03AN01,
039133208,V03AN01,
039133210,V03AN01,
039133222,V03AN01,
039133234,V03AN01,
039133246,V03AN01,
039133259,V03AN01,
039133261,V03AN01,
039133273,V03AN01,
039133285,V03AN01,
039133297,V03AN01,
039133309,V03AN01,
039133311,V03AN01,
039133323,V03AN01,
039133335,V03AN01,
039134010,V03AN01,
039134022,V03AN01,
039134034,V03AN01,
039134046,V03AN01,
039134059,V03AN01,
039134061,V03AN01,
039134073,V03AN01,
039134085,V03AN01,
039134097,V03AN01,
039134109,V03AN01,
039134111,V03AN01,
039134123,V03AN01,
039134135,V03AN01,
039134147,V03AN01,
039134150,V03AN01,
039134162,V03AN01,
039134174,V03AN01,
039134186,V03AN01,
039134198,V03AN01,
039134200,V03AN01,
039134212,V03AN01,
039134224,V03AN01,
039134236,V03AN01,
039134248,V03AN01,
039134251,V03AN01,
039134263,V03AN01,
039134275,V03AN01,
039134287,V03AN01,
039134299,V03AN01,
039134301,V03AN01,
039134313,V03AN01,
039134325,V03AN01,
039134337,V03AN01,
039134349,V03AN01,
039134352,V03AN01,
039134364,V03AN01,
039134376,V03AN01,
039134388,V03AN01,
039134390,V03AN01,
039134414,V03AN01,
039134426,V03AN01,
039134438,V03AN01,
039134440,V03AN01,
039134453,V03AN01,
039134465,V03AN01,
039134477,V03AN01,
039134489,V03AN01,
039141015,V09IX02,
039143033,N06AX22,25
039144035,N06AX22,25
039145040,N06DA02,7.5
039145192,N06DA02,7.5
039263025,L01XA02,.025
039263037,L01XA02,.025
039264015,C08CA13,10
039264066,C08CA13,10
039264116,C08CA13,10
039264167,C08CA13,10
039265057,R06AE09,5
039268103,C10AA01,30
039268127,C10AA01,30
039268192,C10AA01,30
039268216,C10AA01,30
039269016,L01DC01,4.3
039270018,L01BC05,.25
039270020,L01BC05,.25
039271022,N05BA11,30
039271059,N05BA11,30
039271073,N05BA11,30
039275146,A02BC02,40
039276011,S01EE01,0
039277052,C08CA13,10
039277177,C08CA13,10
039277429,C08CA13,10
039278015,S01EE01,0
039279017,A02BA02,.3
039280019,D07CC01,2
039281011,M02AA19,2
039283015,G03AA10,1
039284017,M03BX05,8
039286012,N05BA,2
039291012,V03AN,
039291024,V03AN,
039291036,V03AN,
039291048,V03AN,
039291051,V03AN,
039291063,V03AN,
039291075,V03AN,
039291087,V03AN,
039291099,V03AN,
039291101,V03AN,
039291113,V03AN,
039291125,V03AN,
039294018,V03AN,
039294020,V03AN,
039294032,V03AN,
039294044,V03AN,
039294057,V03AN,
039155130,C09DA01,1
039155231,C09DA01,1
039159013,D06BB03,1
039160015,V03AN01,
039160027,V03AN01,
039160039,V03AN01,
039160041,V03AN01,
039160054,V03AN01,
039160078,V03AN01,
039160080,V03AN01,
039160092,V03AN01,
039160104,V03AN01,
039160116,V03AN01,
039160128,V03AN01,
039160130,V03AN01,
039160142,V03AN01,
039160155,V03AN01,
039160167,V03AN01,
039160179,V03AN01,
039160181,V03AN01,
039162060,A10BB12,2
039162108,A10BB12,2
039162146,A10BB12,2
039164025,C09CA01,50
039165030,C09CA01,50
039166018,G03AC09,1
039167010,G03AC09,1
039168012,N02BE01,3
039168051,N02BE01,3
039169014,D06AX09,2
039169026,D06AX09,2
039169038,D06AX09,2
039170016,L01XA03,10.9
039170028,L01XA03,10.9
039170030,L01XA03,10.9
039174014,D08AG02,10
039176019,A07BC05,9
039177011,N05BA08,10
039179015,N06AX11,30
039179092,N06AX11,30
039181033,C07BB12,1
039181096,C07BB12,1
039182035,C07BB12,1
039182098,C07BB12,1
039184027,N01AX10,1
039184039,N01AX10,1
039184054,N01AX10,1
039186097,N05AH04,.4
039186123,N05AH04,.4
039186325,N05AH04,.4
039186681,N05AH04,.4
039187063,B05AA01,20
039187087,B05AA01,20
039187101,B05AA01,20
039188026,N04BC05,2.5
039188053,N04BC05,2.5
039192012,L02BG03,1
039193014,A02BC01,20
039195021,V03AB25,.7
039195045,V03AB25,.7
039197013,L01BC05,.25
039197052,L01BC05,.25
039197090,L01BC05,.25
039198027,C09CA01,50
039199029,C09CA01,50
039200035,A03FA03,30
039202104,C09AA04,4
039202167,C09AA04,4
039203043,N05AX08,5
039203068,N05AX08,5
039203082,N05AX08,5
039203120,N05AX08,5
039204021,L01BB05,45
039213018,J01FA10,.3
039214010,J01FA10,.3
039215013,J01FA10,.3
039216027,J01DD04,2
039217017,A06AD11,6.7
039220025,J07BA02,1
039221015,R03AC02,.8
039223019,L01XC09,23
039223021,L01XC09,23
039224047,C09BA04,1
039225026,C09CA01,50
039226028,N03AX11,.3
039227044,C09BA04,1
039231016,N05AH03,10
039232018,L02BX02,2.7
039232020,L02BX02,2.7
039233034,C08CA13,10
039233046,C08CA13,10
039234202,C08CA13,10
039234277,C08CA13,10
039235015,N05CD08,15
039235027,N05CD08,15
039235039,N05CD08,15
039235041,N05CD08,15
039238011,S01EE01,0
039239153,C10AA03,30
039239280,C10AA03,30
039240015,B02BD01,350
039241029,L02BB03,50
039241082,L02BB03,50
039243011,L02BB03,50
039243062,L02BB03,50
039244013,L01DB03,6.5
039244037,L01DB03,6.5
039244049,L01DB03,6.5
039246020,H01BA04,12
039249026,C08CA13,10
039249065,C08CA13,10
039250093,C08CA13,10
039250131,C08CA13,10
039251071,J01FA10,.3
039252034,J05AB09,.75
039252085,J05AB09,.75
039254014,C09CA01,50
039254267,C09CA01,50
039256019,J01FA10,.3
039257011,J01FA10,.3
039259015,V03AN01,
039259027,V03AN01,
039259039,V03AN01,
039259041,V03AN01,
039259054,V03AN01,
039259066,V03AN01,
039259078,V03AN01,
039259080,V03AN01,
039259092,V03AN01,
039259104,V03AN01,
039259128,V03AN01,
039259130,V03AN01,
039259142,V03AN01,
039259155,V03AN01,
039259167,V03AN01,
039260017,L01XE02,250
039261021,L01CA04,6.1
039261033,L01CA04,6.1
